200120010100156820             00007673502001001568201000000000018100030001086650000102062200
200120010100161301             00011124002001001613011000000000018100030001364750000102162200
200120010100169644             00014059502001001696441000000000019100010001478050000102462200
200120010100169644             00014059502001001696441000000000019100020001478050000102362200
200120010100195703             00007828002001001957031000000000022100040000988800000202162200
200120010100196424             00015141002001001964241000000000022100030000896100000202162200
200120010100196887             00004635002001001968871000000000022100020000478950012202412200
200120010100198690             00024153502001001986901000000000022100030003053950000202162200
200120010100198741             00008085502001001987411000000000022100010000834300000202062200
200120010100198741             00008085502001001987411000000000022100020001503800000102062200
200120010100202243             00037080002001002022431000000000022100030003306300000102262200
200120010100202552             00013029502001002025521000000000022100040001977600000102162200
200120010100202552             00013029502001002025521000000000022100050001977600000102162200
200120010100202552             00013029502001002025521000000000022100060001977600000102062200
200120010100202758             00018025002001002027581000000000022100010001797350001202362200
200120010100207651             00012875002001002076511000000000024100020001570750001202162200
200120010100214191             00041148502001002141911000000000024100010004171500001202162200
200120010100214397             00012154002001002143971000000000024100010001292650000202162200
200120010100214397             00012154002001002143971000000000024100030001112400000102062200
200120010100223152             00009836502001002231521000000000025100030001349300000202162200
200120010100231804             00032805502001002318041000000000026100010003465950031202162200
200120010100231804             00032805502001002318041000000000026100030003362950011102262200
200120010100235821             00014008002001002358211000000000026100020001467750010202412200
200120010100237984             00009167002001002379841000000000026100050001107250000102162200
200120010100239375             00033938502001002393751000000000026100010003589550000202362200
200120010100245091             00031827002001002450911000000000026100020003383550000102362200
200120010100245091             00031827002001002450911000000000026100030003496850000202162200
200120010100254619             00003553502001002546191000000000028100030000370800000102162200
200120010100255082             00002884002001002550821000000000028100020000458350000102062200
200120010100255597             00004068502001002555971000000000028100080000571650000102062200
200120010100259408             00005150002001002594081000000000028100010000509850003202062200
200120010100259614             00003296002001002596141000000000028100030000659200000102262200
200120010100260026             00007055502001002600261000000000028100040000741600000102362200
200120010100260026             00007055502001002600261000000000028100050000808550000202262200
200120010100261005             00002832502001002610051000000000028100040000442900000202462200
200120010100261108             00008858002001002611081000000000028100020000751900001202062200
200120010100261108             00008858002001002611081000000000028100030000808550000102062200
200120010100261314             00004995502001002613141000000000028100010000865200023102312200
200120010100261314             00004995502001002613141000000000028100020000530450013202112200
200120010100263013             00004326002001002630131000000000028100030000453200000102062200
200120010100263940             00032960002001002639401000000000029100010003301150000102362200
200120010100266515             00014162502001002665151000000000029100020001421400010202212200
200120010100271047             00033475002001002710471000000000029100010003357800000202462200
200120010100311938             00009785002001003119381000000000036100020001390500000102062200
200120010100316728             00007158502001003167281000000000036100030001230850000202462200
200120010100316728             00007158502001003167281000000000036100040001302950000102162200
200120010100317500             00008446002001003175001000000000036100030001163900000202162200
200120010100319869             00036204502001003198691000000000036100010003883100042202032200
200120010100323835             00023226502001003238351000000000036100020003208450000202162200
200120010100325895             00011536002001003258951000000000036100010001236000000202162200
200120010100327749             00008806502001003277491000000000036100030001591350000102362200
200120010100328212             00010609002001003282121000000000036100020001194800000202462200
200120010100329036             00019364002001003290361000000000036100010002080600001202362200
200120010100329036             00019364002001003290361000000000036100040002389600000102162200
200120010100330324             00020806002001003303241000000000036100010002224800000202462200
200120010100330736             00014420002001003307361000000000036100010001524400021202012200
200120010100335577             00009012502001003355771000000000036100030001375050000102062200
200120010100336607             00010763502001003366071000000000036100030001375050000202162200
200120010100338306             00025647002001003383061000000000037100040002971550000202362200
200120010100340830             00013544502001003408301000000000037100020001323550010202412200
200120010100344950             00014368502001003449501000000000037100010001493500001102362200
200120010100345156             00021115002001003451561000000000037100020001050600000102162200
200120010100345156             00021115002001003451561000000000037100030001055750000102462200
200120010100345774             00057371002001003457741000000000037100010006087300064202442200
200120010100345980             00008291502001003459801000000000037100040001143300000102262200
200120010100348194             00021733002001003481941000000000037100010002219650000202262200
200120010100362099             00037080002001003620991000000000039100010003862500064202262200
200120010100362099             00037080002001003620991000000000039100060005278750014102362200
200120010100369721             00028016002001003697211000000000039100020003332050000102062200
200120010100369721             00028016002001003697211000000000039100030003332050000102262200
200120010100371833             00007931002001003718331000000000039100020000932150002202462200
200120010100371833             00007931002001003718331000000000039100030000932150000202062200
200120010100388158             00013956502001003881581000000000042100030001060900000202162200
200120010100401703             00010815002001004017031000000000042100020001287500000202262200
200120010100405153             00029973002001004051531000000000042100030006313900000102162200
200120010100414166             00013905002001004141661000000000045100040001107250012102262200
200120010100414423             00024926002001004144231000000000045100040003821300000202062200
200120010100415453             00015398502001004154531000000000045100010001519250000202362200
200120010100416020             00014420002001004160201000000000045100010001436850022202412200
200120010100417513             00026831502001004175131000000000045100010002811900000202362200
200120010100417668             00016377002001004176681000000000045100030001926100000202462200
200120010100418389             00014729002001004183891000000000045100010001539850002202362200
200120010100424466             00002884002001004244661000000000046100020000432600001202062200
200120010100429822             00012978002001004298221000000000047100020000911550000202462200
200120010100429822             00012978002001004298221000000000047100030000911550000202262200
200120010100429822             00012978002001004298221000000000047100040001040300000102162200
200120010100432242             00041869502001004322421000000000047100020003136350010102062200
200120010100433530             00010454502001004335301000000000047100020001179350000102322200
200120010100434560             00008858002001004345601000000000047100020000885800001202462200
200120010100436774             00040839502001004367741000000000048100020004228150010202312200
200120010100437856             00060409502001004378561000000000048100030004913100001202162200
200120010100444551             00010763502001004445511000000000048100020001699500000102252200
200120010100451761             00013287002001004517611000000000048100020001246300000202062200
200120010100472361             00008703502001004723611000000000051100030001050600001202162200
200120010100474266             00008549002001004742661000000000051100030001915800000102162200
200120010100474833             00012978002001004748331000000000051100010001344150000102462200
200120010100475039             00030333502001004750391000000000051100020003259950000202062200
200120010100477820             00010248502001004778201000000000051100020001581050000102162200
200120010100481425             00016892002001004814251000000000051100020001550150000102162200
200120010100481734             00024205002001004817341000000000051100040002884000000202062200
200120010100484154             00022093502001004841541000000000053100020002544100000102262200
200120010100488583             00015656002001004885831000000000053100010001570750000102362200
200120010100489459             00048461502001004894591000000000053100010004861600000102462200
200120010100489459             00048461502001004894591000000000053100020003532900000202262200
200220020100000419             00009933002002000004191000000000001100050000836220000202062200
200220020100001944             00014922602002000019441000000000001100020004088700003202222200
200220020100016681             00008131202002000166811000000000004100010000674520021102312200
200220020100018021             00013398002002000180211000000000005100030002079000000102062200
200220020100027446             00008131202002000274461000000000006100030000517440000102462200
200220020100032944             00037422002002000329441000000000006100020004060980000102362200
200220020100037194             00046569602002000371941000000000006100010004827900000202362200
200220020100044124             00029244602002000441241000000000006100020002716560000102262200
200220020100045141             00037699202002000451411000000000006100010004070220001202462200
200220020100052717             00011226602002000527171000000000006100030001219680000102162200
200220020100071475             00023423402002000714751000000000009100060002901360000202262200
200220020100076279             00002633402002000762791000000000010100020000388080000202162200
200220020100084688             00009378602002000846881000000000012100020001094940000202262200
200220020100084965             00028551602002000849651000000000012100020002933700004202162200
200220020100086305             00032062802002000863051000000000012100010003358740000202362200
200220020100087645             00027766202002000876451000000000012100010002707320000102362200
200220020100091664             00016077602002000916641000000000012100010001672440003202162200
200220020100094759             00011319002002000947591000000000012100030001150380000102462200
200220020100094898             00029198402002000948981000000000012100030002716560000202062200
200220020100110098             00049711202002001100981000000000013100010005105100000202362200
200220020100110514             00013536602002001105141000000000013100020002028180001202162200
200220020100112777             00031369802002001127771000000000013100010003210900000202162200
200220020100113008             00013398002002001130081000000000013100030001866480000102262200
200220020100114856             00027350402002001148561000000000013100010003003000001202262200
200220020100123681             00033171602002001236811000000000017100020004065600000102162200
200220020100125067             00012705002002001250671000000000017100030001473780000202422200
200220020100126314             00027442802002001263141000000000017100040004176480000102462200
200220020100133660             00037745402002001336601000000000017100020004624620000102462200
200220020100133891             00039593402002001338911000000000017100030004846380000102162200
200220020100135970             00012797402002001359701000000000017100020001372140000202362200
200220020100140128             00039547202002001401281000000000017100020004846380000102162200
200220020100147612             00029383202002001476121000000000018100030004116420011102462200
200220020100147982             00008038802002001479821000000000018100030001191960000202262200
200220020100162951             00009979202002001629511000000000020100020001196580000102062200
200220020100173207             00002956802002001732071000000000021100010000318780024102412200
200220020100173207             00002956802002001732071000000000021100020000328020014202212200
200220020100175609             00011411402002001756091000000000022100010001201200000202262200
200220020100175702             00005636402002001757021000000000022100030001672440000102262200
200220020100178150             00009655802002001781501000000000022100020001686300000102162200
200220020100178150             00009655802002001781501000000000022100030001681680000102062200
200220020100178520             00010441202002001785201000000000022100030002102100000102162200
200220020100179675             00003834602002001796751000000000022100040000545160000102062200
200220020100180229             00003372602002001802291000000000022100030000295680000202162200
200220020100180784             00021621602002001807841000000000022100030003640560000202062200
200220020100181939             00038900402002001819391000000000022100040004222680012102462200
200220020100182539             00010995602002001825391000000000022100030001413720001202062200
200220020100182539             00010995602002001825391000000000022100040001413720000202062200
200220020100190532             00011180402002001905321000000000024100030000914760000202462200
200220020100191964             00033679802002001919641000000000024100060002915220000202162200
200220020100192426             00012012002002001924261000000000024100020000942480000102162200
200220020100205639             00026426402002002056391000000000026100010002772000003202462200
200220020100213863             00012658802002002138631000000000026100020001436820000102362200
200220020100214186             00008454602002002141861000000000026100020000840840000202162200
200220020100215850             00008916602002002158501000000000026100030000813120022202412200
200220020100215850             00008916602002002158501000000000026100040001219680000102262200
200220020100216635             00015800402002002166351000000000026100020000933240000202262200
200220020100218622             00040609802002002186221000000000026100010004287360020102262200
200220020100218622             00040609802002002186221000000000026100020002850540010202262200
200220020100219915             00034742402002002199151000000000026100030004208820000102162200
200220020100223473             00006006002002002234731000000000027100010000632940000102262200
200220020100230772             00003187802002002307721000000000028100010000332640001202362200
200220020100231742             00005451602002002317421000000000028100020001090320001102062200
200220020100233590             00007253402002002335901000000000028100020001436820000102062200
200220020100234330             00003742202002002343301000000000028100030000614460001102362200
200220020100235392             00003003002002002353921000000000028100020000623700000102062200
200220020100237102             00013167002002002371021000000000029100020001940400001202362200
200220020100240197             00011781002002002401971000000000029100030002069760000102462200
200220020100244078             00010025402002002440781000000000029200030001945020000102362200
200220020100256044             00007530602002002560441000000000032100010000776160001202162200
200220020100263713             00010626002002002637131000000000034100040001487640000102462200
200220020100268980             00007623002002002689801000000000034100010000739200031202162200
200220020100270597             00008778002002002705971000000000034100010000859320002202462200
200220020100284919             00008962802002002849191000000000036100030002647260000102162200
200220020100296284             00008962802002002962841000000000036100030001205820011102262200
200220020100297208             00006883802002002972081000000000036100020001085700000102062200
200220020100302382             00050219402002003023821000000000037100010005003460001102262200
200220020100302521             00014599202002003025211000000000037100010001686300020102112200
200220020100302521             00014599202002003025211000000000037100020001455300010202412200
200220020100303907             00009378602002003039071000000000037100020001182720001102462200
200220020100304045             00044906402002003040451000000000037100020004680060012202212200
200220020100304323             00019681202002003043231000000000037100030001677060000102062200
200220020100305570             00029013602002003055701000000000037100010002878260000102062200
200220020100306217             00006190802002003062171000000000037100010000965580021102212200
200220020100306540             00014414402002003065401000000000037100010001436820001202162200
200220020100308527             00011688602002003085271000000000037100030001755600000102062200
200220020100311576             00037976402002003115761000000000037100010003793020000202262200
200220020100311576             00037976402002003115761000000000037100020003793020000202462200
200220020100324420             00037745402002003244201000000000039100010003760680001202262200
200220020100324512             00010025402002003245121000000000039100030001372140000202262200
200220020100325482             00012797402002003254821000000000039100010001330560031202362200
200220020100325482             00012797402002003254821000000000039100030000896280011102362200
200220020100330703             00009424802002003307031000000000039100020001025640000102162200
200220020100338742             00048972002002003387421000000000040100010005206740000102462200
200220020100338742             00048972002002003387421000000000040100020005206740000102162200
200220020100341560             00011781002002003415601000000000041100020000947100000202142200
200220020100364198             00043797602002003641981000000000042100020004379760000102062200
200220020100368448             00004527602002003684481000000000044100010000475860023202212200
200220020100370250             00013767602002003702501000000000045100010001986600021102112200
200220020100370250             00013767602002003702501000000000045100020001372140011202112200
200220020100371082             00012474002002003710821000000000045100010001247400001202162200
200220020100374177             00007345802002003741771000000000045100050001113420001202362200
200220020100375147             00040471202002003751471000000000045100020003760680002202062200
200220020100375563             00021390602002003755631000000000045100010002171400000202362200
200220020100378843             00003557402002003788431000000000046100030000360360000202062200
200220020100383740             00023469602002003837401000000000047100010002559480002202362200
200220020100384064             00009009002002003840641000000000047100020001168860000202062200
200220020100390116             00007207202002003901161000000000047100020002217600000102362200
200220020100393858             00013860002002003938581000000000048100050001136520031202112200
200220020100394135             00027581402002003941351000000000048100020002245320001202062200
200220020100395752             00012705002002003957521000000000048100020001894200000202062200
200220020100397277             00009563402002003972771000000000048100010001016400031202362200
200220020100397277             00009563402002003972771000000000048100030000563640011102462200
200220020100399633             00015569402002003996331000000000048100010001644720042202462200
200220020100404946             00008362202002004049461000000000048100010000826980003202262200
200220020100422133             00040286402002004221331000000000051100030002665740000202062200
200220020100424766             00005728802002004247661000000000051100020001261260000102462200
200220020100425644             00007854002002004256441000000000051100020001164240000102362200
200220020100427908             00009563402002004279081000000000051100020001598520000202162200
200220020100428693             00012058202002004286931000000000051100010001242780031102262200
200220020100429478             00012058202002004294781000000000051100040001298220000202262200
200220020100432250             00012797402002004322501000000000051100010001330560000202062200
200220020100432297             00037006202002004322971000000000051100030002905980020202312200
200220020100434745             00035296802002004347451000000000053100010003709860020102262200
200220020100454011             00009378602002004540111000000000055100030000845460000202362200
200720070100001681000000010508400008976002007000016811000000190001100030001645600000102362200
200720070100008617000000052435300025296002007000086171000000010001100010002475200000102362200
200720070100011745000000071629300030600002007000117451000000240001100010003100800002202462200
200720070100021265000000129816600008296002007000212651000000160001300010000829600000102262200
200720070100057577000000042054400010608002007000575771000000060005100060001115200000202262200
200720070100073489000000006291900007344002007000734891000000210106100020001659200000102462200
200720070100088721000000021063900008296002007000887211000000150606100040000965600000102362200
200720070100106673000000038411000006936002007001066731000000240106100020002121600000102162200
200720070100138497000000069343800008024002007001384971000000210306100030001876800000202462200
200720070100178889000000108492400008704002007001788891000000790006100040001183200000202262200
200720070100194393000000123498500020264002007001943931000000240406100020002556800000202262200
200720070100196841000000125899200010336002007001968411000000150306300010001033600000102262200
200720070100233969000000025428700016048002007002339691000000200009400010001604800000202062200
200720070100252193000000060889300023392002007002521931000000010411100010002380000004202262200
200720070100253417000000112567300009248002007002534171000000010311100020001740800000102162200
200720070100255049000000001517200010336002007002550491000000360712100020001604800000202262200
200720070100264841000000016263600026520002007002648411000000400712100010002597600000202222200
200720070100268377000000021468200016728002007002683771000000110212100020002080800000102062200
200720070100281841000000042008700008160002007002818411000000110712100030001006400000102062200
200720070100287281000000050324100009384002007002872811000000350412100030001251200000102162200
200720070100290545000000055331700007888002007002905451000000110112100030000979200000102062200
200720070100290817000000055731900018088002007002908171000000350712100010001849600000102062200
200720070100290817000000055731900018088002007002908171000000350712100030003209600000102062200
200720070100291089000000056140300005984002007002910891000000110712100010000612000000202062200
200720070100291225000000056350300006664002007002912251000000400912100020000952000000202162200
200720070100291225000000056350300006664002007002912251000000400912100030000952000000202062200
200720070100291225000000056350300006664002007002912251000000400912100050000924800000102062200
200720070100291769000000057200000009520002007002917691000000400212100030001006400000102362200
200720070100291769000000057200000009520002007002917691000000400212100040001006400000102062200
200720070100299385000000068674400006528002007002993851000000150112300010000652800000202362200
200720070100301289000000071578400006800002007003012891000000010112100010000680000002202262200
200720070100310537000000085261000008296002007003105371000000400612100020000788800000102242200
200720070100321825000000102101000028560002007003218251000000401912100040003508800000202262200
200720070100326857000000109705700008976002007003268571000000401912100020001074400000102462200
200720070100332977000000119008800008976002007003329771000000270212100020001047200000202162200
200720070100345897000000001840100005304002007003458971000000260013100040000353600000102062200
200720070100345897000000001840100005304002007003458971000000260013100050000367200000102062200
200720070100349433000000013386900006936002007003494331000000360013100020000707200000202262200
200720070100350793000000017973300029240002007003507931000000120513100010002896800000202162200
200720070100353649000000027241600036176002007003536491000000130513100040005698400000202362200
200720070100356233000000035800400018088002007003562331000000240013100030001781600000102162200
200720070100374321000000094176500009112002007003743211000000340013100050002244000001102332200
200720070100374729000000095570600022032002007003747291000000050013100020004460800010202362200
200720070100377313000000104036300008568002007003773131000000420013300010000856800000102262200
200720070100377993000000106314000025976002007003779931000000120613100020003767200000102062200
200720070100378673000000108540500011288002007003786731000000120113100030001591200000202062200
200720070100416073000000040546900025160002007004160731000000350717100010002461600001202062200
200720070100416073000000040546900025160002007004160731000000350717100030003454400001202262200
200720070100431713000000079242600013192002007004317131000000351517100020001604800000202062200
200720070100434705000000086767300006936002007004347051000000341417100030000788800000202262200
200720070100437561000000093939500009520002007004375611000000341317100020001101600000202262200
200720070100470337000000069304200030056002007004703371000000020118100030002856000011102162200
200720070100485841000000008091000018632002007004858411000000120019400010001863200000102362200
200720070100513993000000011253600008568002007005139931000000060021300010000856800000102062200
200720070100540921000000058569600014824002007005409211000007777722100030001958400000202262200
200720070100546089000000093921500013736002007005460891000000020022100010001360000001202462200
200720070100547857000000106034700011560002007005478571000000250022100040000503200000102262200
200720070100547993000000107042100014008002007005479931000000230022100040001156000000102162200
200720070100548673000000111508400012648002007005486731000000180322100040000707200012202362200
200720070100571929000000067299900005304002007005719291000000110124100050000693600031202312200
200720070100573561000000076628600009520002007005735611000000050224100010000965600000202262200
200720070100574785000000083477100008704002007005747851000000050524100040000924800000202362200
200720070100577369000000098115700009520002007005773691000000050724100020001088000000202262200
200720070100580089000000113426100003808002007005800891000000090124400010000380800000202262200
200720070100581721000000122469000053176002007005817211000000110224100030005385600000202062200
200720070100591649000000034340100013328002007005916491000000400025100040001754400000102362200
200720070100600081000000073481300016184002007006000811000000160025400010001618400000202162200
200720070100612185000000130405100009792002007006121851000000030025300010000979200000102262200
200720070100628505000000042071700036720002007006285051000000380726100030005276800000102362200
200720070100632313000000053070300025160002007006323131000000370726100020003753600000102432200
200720070100632313000000053070300025160002007006323131000000370726100030003916800000202062200
200720070100660465000000134251600032504002007006604651000000230126100030004460800000102162200
200720070100675697000000079242300014416002007006756971000000090027300010001441600000102162200
200720070100686305000000001980000024072002007006863051000000070028100010002352800042102362200
200720070100687665000000015298500014960002007006876651000000140028100030001985600000202062200
200720070100688073000000019439400033320002007006880731000000010028100040005140800000102062200
200720070100689161000000031233500009792002007006891611000000140028100020001455200000202462200
200720070100689705000000036962600005168002007006897051000000190028100050001196800000202262200
200720070100694057000000080470200015640002007006940571000000070028400010001564000000202162200
200720070100697321000000113705700009792002007006973211000000020028100040001020000000202122200
200720070100746689000000073505300021760002007007466891000000050232100010002189600030102262200
200720070100749001000000101813200020944002007007490011000000050332100010002121600001202462200
200720070100766273000000029267500011152002007007662731000000130234100030001781600000202262200
200720070100768041000000035777100010880002007007680411000000190134100030002162400000202062200
200720070100768041000000035777100010880002007007680411000000190134100040002135200000202062200
200720070100771441000000048424000017816002007007714411000000220234100010001781600000202362200
200720070100809249000000007914800017000002007008092491000000370936100010001700000001202462200
200720070100809385000000008141500013056002007008093851000000420536100030001251200000202262200
200720070100813465000000014720800023528002007008134651000000070036100020003590400010202062200
200720070100815505000000017936200015912002007008155051000000330136400010001591200000202162200
200720070100822849000000029706500026520002007008228491000000390336100010002611200002202262200
200720070100822985000000029941700007072002007008229851000000050036300010000707200000102262200
200720070100823665000000031131000011832002007008236651000000400336100020001455200000202122200
200720070100836721000000052224600010608002007008367211000000350536100040000979200000102462200
200720070100836721000000052224600010608002007008367211000000350536100050001536800000202262200
200720070100838897000000055751400010608002007008388971000000401536100030001387200000102062200
200720070100843385000000062758700007208002007008433851000000130036300010000720800000102462200
200720070100848145000000070495300011424002007008481451000000400736100020001455200000202162200
200720070100850457000000074073100011424002007008504571000000120036100030000816000000102062200
200720070100859569000000088806500015776002007008595691000000370536100010001564000001202262200
200720070100874121000000112299300012240002007008741211000000411436100020001931200000202062200
200720070100883777000000127671800026384002007008837771000000330136100010002801600023102412200
200720070100883777000000127671800026384002007008837771000000330136100020004338400013202412200
200720070100884321000000128609700010336002007008843211000000400936100030001278400001202062200
200720070100891393000000004551600014280002007008913931000000270237100040001632000000102062200
200720070100891801000000005816100011424002007008918011000000090137100030001536800000102362200
200720070100893977000000012633200014008002007008939771000000180037100020003590400000102062200
200720070100894385000000013939300007752002007008943851000000160137100010000788800000102362200
200720070100894521000000014361000038760002007008945211000000100037100010003808000031202462200
200720070100897377000000023772600009928002007008973771000000160237400010000992800000202062200
200720070100900233000000032732000017136002007009002331000000130037100010001700000020102412200
200720070100900233000000032732000017136002007009002331000000130037100020000829600010202212200
200720070100900777000000034507200032096002007009007771000000280237100010003250400000102362200
200720070100901729000000037466600008296002007009017291000000250037300010000829600000102462200
200720070100903905000000044444400012784002007009039051000000400037100010001278400001202362200
200720070100909889000000063214700019584002007009098891000000160137100010001958400000202262200
200720070100917505000000087114300012104002007009175051000000190037100030001591200000202062200
200720070100919001000000091958800008568002007009190011000000170037100020000856800000102262200
200720070100930289000000126726400008296002007009302891000000130037100020001020000000202362200
200720070100956401000000048484800012920002007009564011000000450139100010001278400003202162200
200720070100972993000000091363900011560002007009729931000000280039300010001156000000102462200
200720070100983057000000117289400009928002007009830571000000190039300010000992800000102362200
200720070100995161000000033132700038760002007009951611000000140040100020003740000010202162200
200720070101007809000000132955500008704002007010078091000000110040100010000884000020202312200
200720070101009441000000009132800005576002007010094411000000120041100010000557600000202062200
200720070101009577000000010232100007888002007010095771000000060041100010000788800020102262200
200720070101009577000000010232100007888002007010095771000000060041100020000775200010202062200
200720070101054865000000068702900012104002007010548651000000420342100040002747200000202362200
200720070101054865000000068702900012104002007010548651000000420342100050001224000000102162200
200720070101054865000000068702900012104002007010548651000000420342100060002747200000202062200
200720070101054865000000068702900012104002007010548651000000420342100070001237600000102062200
200720070101056497000000072467600007208002007010564971000000410142300010000720800000102162200
200720070101062345000000086134700022984002007010623451000000411042100010002325600000102062200
200720070101074721000000114648000014824002007010747211000000180442100010001455200000202062200
200720070101076217000000118084200017680002007010762171000000340142400010001768000000102062200
200720070101095665000000037883900021624002007010956651000000070045400010002162400000102362200
200720070101096345000000042336800013736002007010963451000000190045400010001373600000102062200
200720070101103961000000091053600018360002007011039611000000190045100030002856000000102262200
200720070101103961000000091053600018360002007011039611000000190045100080002475200000202042200
200720070101108721000000121348600012240002007011087211000000120045100020001863200000102262200
200720070101111033000000135779900009520002007011110331000000230045300010000952000000102162200
200720070101128849000000065225500011288002007011288491000000310347100020001632000000202262200
200720070101133473000000087659500012240002007011334731000000220247100030001346400000102262200
200720070101143537000000135572300010064002007011435371000000310347100040001632000000102262200
200720070101166793000000031434500031960002007011667931000000460948100020002448000012202212200
200720070101168289000000033462400010472002007011682891000000462348100010001060800000202362200
200720070101186105000000057886000042704002007011861051000000480248100010004284000000202462200
200720070101187465000000059744900011288002007011874651000000450148100030003005600000102462200
200720070101189641000000062693000014008002007011896411000000230548100020001917600000102062200
200720070101226633000000113332300039032002007012266331000000190048100030002964800000102162200
200720070101226633000000113332300039032002007012266331000000190048100040002937600000102062200
200720070101236697000000127205600012376002007012366971000000530248100030001441600000202462200
200720070101259137000000007755800025024002007012591371000000340051100050005535200000102362200
200720070101259137000000007755800025024002007012591371000000340051100060005548800000102162200
200720070101261177000000015555600017136002007012611771000000190051100020001904000000102062200
200720070101262945000000022477300019312002007012629451000000010051100010001958400000202462200
200720070101268657000000044457300007752002007012686571000000120051100010000748000001202322200
200720070101272057000000057970100015640002007012720571000000030251100020001360000000202062200
200720070101275457000000071178500009112002007012754571000000290051100010000897600000102262200
200720070101283753000000103401000011152002007012837531000000130051100030001346400000202162200
200720070101285113000000108791900005440002007012851131000000190051100030000720800000102162200
200720070101285113000000108791900005440002007012851131000000190051100040000693600000102062200
200720070101288649000000122854700016048002007012886491000000170051400010001604800000202162200
200720070101330809000000001442300025840002007013308091000000180055100030001577600000202162200
200720070101347265000000084667600013056002007013472651000000200355100030001985600000202062200
200720070101353113000000113750300016456002007013531131000000200255100030002216800000202062200
200820080100003403000000020878900012357002008000034031000000220001400010001235700000202262200
200820080100004364000000027062800014965702008000043641000000230001100030002292910000102362200
200820080100008757000000054039200039954302008000087571000000220001100030005368430000102162200
200820080100012052000000073798600001373002008000120521000000260001100010000151030000202362200
200820080100014661000000089150400034325002008000146611000000020001100010003487420000202462200
200820080100014661000000089150400034325002008000146611000000020001100020004887880000202162200
200820080100017270000000105238200014279202008000172701000000090301100020002224260000102162200
200820080100061343000000070250400016201402008000613431000000090005100010001647600022102412200
200820080100061343000000070250400016201402008000613431000000090005100020000974830012202412200
200820080100067796000000136173400012906202008000677961000000180005100030001084670000202062200
200820080100088391000000019776800011533202008000883911000000610206100030001881010000102162200
200820080100151687000000081489500019633902008001516871000000811106400010001963390000102362200
200820080100172831000000102005200007276902008001728311000000811506100030001359270000202062200
200820080100190542000000119258600010984002008001905421000000350106100010001098400031202162200
200820080100190542000000119258600010984002008001905421000000350106100030001153320011102362200
200820080100195211000000123832200027597302008001952111000000540806100010002746000001202362200
200820080100220062000000058371600007551502008002200621000000081008100010000796340000202262200
200820080100237224000000034782800008100702008002372241000000160009100020001112130000102362200
200820080100248895000000002115900008100702008002488951000000030010100030001318080000202062200
200820080100258506000000003541300008924502008002585061000000070112100010000878720001202362200
200820080100279238000000034746800036109902008002792381000000110612100030004819230000102362200
200820080100291870000000053993100012631602008002918701000000190212100010001290620000202062200
200820080100305463000000074324600012768902008003054631000000080012300010001276890000102262200
200820080100307797000000077824800015103002008003077971000000220212100010001496570002202262200
200820080100308895000000079474800007276902008003088951000000400312100020000906180000102162200
200820080100309444000000080296900009611002008003094441000000401812100020001235700000202362200
200820080100309856000000080937000033775802008003098561000000270112100010003405040000102262200
